UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Regrette Rien,@YaniqueJLambert,2022-01-17T01:14:08.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",Because ideas are theoretical.,,,1,1,[],https://twitter.com/YaniqueJLambert/status/1482883905669812225
Regrette Rien,@YaniqueJLambert,2022-01-17T01:13:32.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",Lmfaoooooo,,,,,[],https://twitter.com/YaniqueJLambert/status/1482883753391366147
Regrette Rien,@YaniqueJLambert,2022-01-17T01:12:43.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",I'm irritated,,,,,[],https://twitter.com/YaniqueJLambert/status/1482883551481708546
Regrette Rien,@YaniqueJLambert,2022-01-17T01:10:52.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",Lmao do we believe that if we told restaurants and bars that they can only serve vaccinated person that these business owners wouldn't be upset?,,1,4,2,[],https://twitter.com/YaniqueJLambert/status/1482883082877386757
Regrette Rien,@YaniqueJLambert,2022-01-17T01:01:15.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",Oh here we fucking go with this nutjob,,1,,1,[],https://twitter.com/YaniqueJLambert/status/1482880662306758659
Regrette Rien,@YaniqueJLambert,2022-01-17T00:53:24.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",No. Curfews isn't a lockdown,💎 🏆 🏆 💎,1,,1,['https://pbs.twimg.com/profile_images/1634659035902271498/PQwJpar8_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1482878689524256771
Regrette Rien,@YaniqueJLambert,2022-01-17T00:47:05.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",Better mi come outa dis space,,,,,[],https://twitter.com/YaniqueJLambert/status/1482877097320361986
Regrette Rien,@YaniqueJLambert,2022-01-17T00:46:47.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",We haven't been in lock down for 2 years. WTF?,,,1,,[],https://twitter.com/YaniqueJLambert/status/1482877021831237640
Regrette Rien,@YaniqueJLambert,2022-01-17T00:29:39.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",No but Ghana and Gambia are losing their minds over Popcaan.,,2,,10,[],https://twitter.com/YaniqueJLambert/status/1482872711865065473
Regrette Rien,@YaniqueJLambert,2022-01-17T00:24:06.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",Everything looks good on a smaller chest.,,1,2,7,[],https://twitter.com/YaniqueJLambert/status/1482871316797607940
Regrette Rien,@YaniqueJLambert,2022-01-17T00:13:07.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",Lolol how you do another question after the closing statement?,,,,,[],https://twitter.com/YaniqueJLambert/status/1482868548980690947
Regrette Rien,@YaniqueJLambert,2022-01-17T00:04:17.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日","If Holness came on a space and talk bout training tourism workers, the TL would spasm. Ey. Lolol",,1,,,[],https://twitter.com/YaniqueJLambert/status/1482866329614966784
Regrette Rien,@YaniqueJLambert,2022-01-17T00:01:22.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",I remember when Holness said we should learn Spanish as 2nd language and y'all lost it.,,4,13,79,[],https://twitter.com/YaniqueJLambert/status/1482865592138969088
Regrette Rien,@YaniqueJLambert,2022-01-17T00:00:48.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月17日",I was like WHAT?,,,,1,['https://pbs.twimg.com/profile_images/1464316969977528321/8dygwTR6_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1482865449058672645
Regrette Rien,@YaniqueJLambert,2022-01-18T22:46:14.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Want to clean up this client page. New designs and templates.,,,,1,[],https://twitter.com/YaniqueJLambert/status/1483571460430086152
Regrette Rien,@YaniqueJLambert,2022-01-18T22:29:43.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日","Digital Marketing is like trying to bake a cake. But sometimes an ingredient is out of season, sometimes the oven is wonky sometimes you mixed clockwise instead of  anti. Sometimes the customer just doesn't want cake, they want pie, now you have to learn how to make pie.",,1,1,19,[],https://twitter.com/YaniqueJLambert/status/1483567305254653958
Regrette Rien,@YaniqueJLambert,2022-01-18T22:14:39.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",I need a closeup of that first truck.,,,,2,"['https://pbs.twimg.com/profile_images/1242967831622361088/qfxuvklN_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1483563159164182528/pu/img/AljSLNo7Zs59XFGL.jpg']",https://twitter.com/YaniqueJLambert/status/1483563514132418566
Regrette Rien,@YaniqueJLambert,2022-01-18T22:12:53.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日","Once I open my front door and the bantoy doors, the wind flow is sensational.",,,,,[],https://twitter.com/YaniqueJLambert/status/1483563070773501956
Regrette Rien,@YaniqueJLambert,2022-01-18T21:50:36.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Dropped the ball on that one. Smh,,,,,[],https://twitter.com/YaniqueJLambert/status/1483557459491008514
Regrette Rien,@YaniqueJLambert,2022-01-18T21:31:33.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日","I 2nd this. Please get a tripod. And if you feel fool a walk wid it, walk with a big tote bag. DO NOT leave it. Cus these men are insane.",😭 😭 😭,2,,4,['https://pbs.twimg.com/profile_images/1625664440048779265/ucCPrASI_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1483552668144570371
Regrette Rien,@YaniqueJLambert,2022-01-18T21:28:06.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",THIS. THIS right here!,,,,1,['https://pbs.twimg.com/profile_images/1583838456324784128/AyC8NZS4_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1483551798879211522
Regrette Rien,@YaniqueJLambert,2022-01-18T16:50:10.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日","Happy Birthday 
@CarlyleGrant
 ",🎉,1,,1,['https://pbs.twimg.com/tweet_video_thumb/FJZi2TYXoAEkidO.jpg'],https://twitter.com/YaniqueJLambert/status/1483481855311716354
Regrette Rien,@YaniqueJLambert,2022-01-18T16:48:07.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Was hoping the Pfizer booster did some magic on my cycle but no such luck.,,,,,[],https://twitter.com/YaniqueJLambert/status/1483481338267279362
Regrette Rien,@YaniqueJLambert,2022-01-18T16:00:10.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",B-DD cups are perfection.,,,1,,[],https://twitter.com/YaniqueJLambert/status/1483469271338524674
Regrette Rien,@YaniqueJLambert,2022-01-18T04:58:30.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日",Sufferation is not in my bbc cabulary,,,,3,[],https://twitter.com/YaniqueJLambert/status/1483302756890853378
Regrette Rien,@YaniqueJLambert,2022-01-18T03:53:28.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日","Out of sheer idleness I looked up different options to get to BVI. 

InterCaribbean would get me there same day for $920+ (round trip)

Caribbean Airlines- I'd have to wait until Saturday to fly to Sint Maarten then a small plane to Tortola, $750+ (one way)",,2,2,15,[],https://twitter.com/YaniqueJLambert/status/1483286389643001857
Regrette Rien,@YaniqueJLambert,2022-01-18T03:20:47.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日",Mi a try master all of them. Nah lie.,,,,,[],https://twitter.com/YaniqueJLambert/status/1483278165170704384
Regrette Rien,@YaniqueJLambert,2022-01-18T03:18:47.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日","Glad I have people I can certain level of convos with. No fluff, just facts.",,,,2,[],https://twitter.com/YaniqueJLambert/status/1483277664374906888
Regrette Rien,@YaniqueJLambert,2022-01-18T02:44:45.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日",Giants mek mi lose interest in NFL for the rest of the season.,,1,,1,[],https://twitter.com/YaniqueJLambert/status/1483269097915924488
Regrette Rien,@YaniqueJLambert,2022-01-18T02:17:27.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日",One way or another...,☃,1,1,1,"['https://pbs.twimg.com/profile_images/1461551466070564864/TM01PfiW_normal.jpg', 'https://pbs.twimg.com/media/FJU0av-XoAAAsbV?format=jpg&name=900x900']",https://twitter.com/YaniqueJLambert/status/1483262229063647232
Regrette Rien,@YaniqueJLambert,2022-01-18T02:08:35.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日","Something has been wrong in education for a VERY long time and anyone who does community engagement on social media can confirm that Jamaicans in their 20s, 30s and 40s cannot construct simple sentences or spell words like ""Cost"".",,,3,8,['https://pbs.twimg.com/profile_images/1358599953787064320/6icp1Y7M_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1483259997966540802
Regrette Rien,@YaniqueJLambert,2022-01-18T01:54:50.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日",Or NY. But Giants fans don't want to admit it.,,,1,2,['https://pbs.twimg.com/profile_images/1595777852846313472/gDLLd5G3_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1483256535048413188
Regrette Rien,@YaniqueJLambert,2022-01-18T01:52:09.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日","It's been a long, emotional day for me. Everyone who has bought cat food has been so nice and empathetic and I really appreciate it and I'm happy I met all of you.",,3,1,38,[],https://twitter.com/YaniqueJLambert/status/1483255862764482560
Regrette Rien,@YaniqueJLambert,2022-01-18T01:38:22.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日",Who can I contact to get a jet/jacuzzi bathtub properly cleaned? Like they remove the jets and clean the inside and everything?,,2,1,1,[],https://twitter.com/YaniqueJLambert/status/1483252392892190720
Regrette Rien,@YaniqueJLambert,2022-01-18T01:20:02.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日","People on social media are so weird and mean & badmind. And the minute you step down to dem level to address dem, all of a sudden you gone too far. 

Don't poke the goddamn bear  TF?",,,6,38,[],https://twitter.com/YaniqueJLambert/status/1483247778465820679
Regrette Rien,@YaniqueJLambert,2022-01-18T00:31:17.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月18日",Got more books that I'll take 3 years to read.,,7,2,21,['https://pbs.twimg.com/media/FJWC1exX0AAf0Q9?format=jpg&name=900x900'],https://twitter.com/YaniqueJLambert/status/1483235510743150592
Regrette Rien,@YaniqueJLambert,2022-01-19T20:45:16.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",If I give you short answers and tell you to send your requests in an email. It's because you're chatting effery and I want receipts of same.,,,,,[],https://twitter.com/YaniqueJLambert/status/1483903405747851270
Regrette Rien,@YaniqueJLambert,2022-01-19T20:40:07.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日","Been trying not to comment but things happen. And as someone with ADHD who has left on ovens and pipes on and walked away, left cupboards open etc...things happen.

None of us are perfect. Shit happens.",,2,8,57,[],https://twitter.com/YaniqueJLambert/status/1483902110014091265
Regrette Rien,@YaniqueJLambert,2022-01-19T19:45:14.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日","Got a confidence and emotional boost from 
@KimberlieMcLeod
 just now and I just cannot express how amazing my friends are.",,,,1,[],https://twitter.com/YaniqueJLambert/status/1483888298548469771
Regrette Rien,@YaniqueJLambert,2022-01-19T19:34:18.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Every day I'm reminded why I don't take small companies or persons. It's not worth the stress.,,3,,7,[],https://twitter.com/YaniqueJLambert/status/1483885545881280515
Regrette Rien,@YaniqueJLambert,2022-01-19T18:55:52.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",You so right. I don't even like see Mark X.,,1,,2,['https://pbs.twimg.com/profile_images/1530713808733409281/VPma_HmZ_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1483875876332871680
Regrette Rien,@YaniqueJLambert,2022-01-19T16:05:13.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Guys this is a 2 year old photo.,,,1,2,"['https://pbs.twimg.com/profile_images/492691793805185024/x0cSLIbf_normal.jpeg', 'https://pbs.twimg.com/media/FJWAu8yVcAYDQjR?format=jpg&name=900x900']",https://twitter.com/YaniqueJLambert/status/1483832930032095238
Regrette Rien,@YaniqueJLambert,2022-01-19T15:52:15.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Mi a go post a pic wid me and Mama Mia when she win.,,1,2,3,[],https://twitter.com/YaniqueJLambert/status/1483829666234388480
Regrette Rien,@YaniqueJLambert,2022-01-19T15:44:39.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日","Cyaa understand how voting start in another country and the topic is Labourites.

This is like when people keep making jokes about atheist, vegans  and whoever else cus Atheists rarely announce themselves or respond harshly without provocation.",,,,2,[],https://twitter.com/YaniqueJLambert/status/1483827754944581633
Regrette Rien,@YaniqueJLambert,2022-01-19T15:42:55.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",DWL they goin bokkle u,,,,,['https://pbs.twimg.com/profile_images/896794466983354368/lsAxiTYa_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1483827319139495937
Regrette Rien,@YaniqueJLambert,2022-01-19T05:31:23.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Mind-blowing stuff here ,😂,,,,[],https://twitter.com/YaniqueJLambert/status/1483673422253240321
Regrette Rien,@YaniqueJLambert,2022-01-19T05:30:52.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Just made a revelation about fashion,,,,,[],https://twitter.com/YaniqueJLambert/status/1483673290321321984
Regrette Rien,@YaniqueJLambert,2022-01-19T05:22:33.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日","I've been having this weird dream of a war since I was a child. Things were really rough, absolute mayhem.",,,,,[],https://twitter.com/YaniqueJLambert/status/1483671195925028865
Regrette Rien,@YaniqueJLambert,2022-01-19T05:09:11.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Indica nights,,1,,2,[],https://twitter.com/YaniqueJLambert/status/1483667832017727488
Regrette Rien,@YaniqueJLambert,2022-01-19T04:50:40.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Me looking at Jym Training,,,,,['https://pbs.twimg.com/profile_images/1630070730107891713/moIttdL6_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1483663175140757510
Regrette Rien,@YaniqueJLambert,2022-01-19T04:38:52.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Why did I yell the way I did ,😂,,1,3,"['https://pbs.twimg.com/profile_images/1316030685258412034/RwXG6d-G_normal.jpg', 'https://pbs.twimg.com/media/FJWYRmVWUAMKa1j?format=jpg&name=900x900']",https://twitter.com/YaniqueJLambert/status/1483660203417559042
Regrette Rien,@YaniqueJLambert,2022-01-19T02:07:01.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Ital string ,😩 😩 😩,,,,"['https://pbs.twimg.com/profile_images/1594341009655300097/viGp4VtJ_normal.jpg', 'https://pbs.twimg.com/media/FJWiI91WYAIwaVD?format=jpg&name=medium']",https://twitter.com/YaniqueJLambert/status/1483621990502215688
Regrette Rien,@YaniqueJLambert,2022-01-19T01:23:38.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日","If you're a science nerd you HAVE TO follow NileRed on tiktok. 

If you're an outer space nerd, Dariasw0rld and astro_alexandra are fit you.",,4,2,9,[],https://twitter.com/YaniqueJLambert/status/1483611071462219778
Regrette Rien,@YaniqueJLambert,2022-01-19T01:05:45.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",January almost done enuh. My gosh time just a go so,,,,,[],https://twitter.com/YaniqueJLambert/status/1483606572601327621
Regrette Rien,@YaniqueJLambert,2022-01-19T00:52:12.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",It is quite chilly tonight.,,,,2,[],https://twitter.com/YaniqueJLambert/status/1483603161193529345
Regrette Rien,@YaniqueJLambert,2022-01-19T00:48:53.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月19日",Oh my jah,,,,,[],https://twitter.com/YaniqueJLambert/status/1483602325772115969
Regrette Rien,@YaniqueJLambert,2022-01-20T17:38:00.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日","You have to give it to social medis content creators, like influencers. What they do is not easy at all. All those pics and reels and Tiktoks you enjoy take hours, days and sometimes months to complete.",,1,4,25,[],https://twitter.com/YaniqueJLambert/status/1484218668192088070
Regrette Rien,@YaniqueJLambert,2022-01-20T17:29:25.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日",I need a work desk. White.,,2,2,2,[],https://twitter.com/YaniqueJLambert/status/1484216505608937472
Regrette Rien,@YaniqueJLambert,2022-01-20T17:26:11.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日","Apparently mi have a manager now cus idk how me get bad up and have radio interview a mawnin and TV interview a come up. 

I just waan sleep enuh bredda.",,,,,[],https://twitter.com/YaniqueJLambert/status/1484215692463415297
Regrette Rien,@YaniqueJLambert,2022-01-20T16:58:15.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日",I have way too much to do between today and tomorrow.,,1,1,1,[],https://twitter.com/YaniqueJLambert/status/1484208663762022408
Regrette Rien,@YaniqueJLambert,2022-01-20T16:38:14.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日","Rescue your social media friends from the jaws of Facebook's constant changes.

We're SUFFERING.",,4,5,7,['https://pbs.twimg.com/media/FJjzVOuVcAAkUlm?format=jpg&name=900x900'],https://twitter.com/YaniqueJLambert/status/1484203625966678018
Regrette Rien,@YaniqueJLambert,2022-01-20T16:32:40.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日","Every time people come to the airbnb in this complex, it's always 10 friggin people. In a 2bdr.

Idk HOW dem leff wid 5 ppl this morning and come back now wid MORE plus dem granny?!?",,2,,2,[],https://twitter.com/YaniqueJLambert/status/1484202226444865541
Regrette Rien,@YaniqueJLambert,2022-01-20T15:46:26.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Oneplus 9 selling well cheap.,,,,,[],https://twitter.com/YaniqueJLambert/status/1484190591059701762
Regrette Rien,@YaniqueJLambert,2022-01-20T03:49:41.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Lmao They celebrate Mia clean sweep but if either Jamaican parties ever sweep it would be a catastrophe.,,,,2,['https://pbs.twimg.com/profile_images/1293720075447435270/ZYLGgdpH_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1484010215716667395
Regrette Rien,@YaniqueJLambert,2022-01-20T03:34:40.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Ok I need a new at home glasses. This one scratched into oblivion.,,,,,[],https://twitter.com/YaniqueJLambert/status/1484006434719383552
Regrette Rien,@YaniqueJLambert,2022-01-20T03:28:23.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",The Air Wick sumtn dem STRONG tho. Jeezas.,,,,,[],https://twitter.com/YaniqueJLambert/status/1484004855974879232
Regrette Rien,@YaniqueJLambert,2022-01-20T03:23:00.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",lmao,,,1,2,['https://pbs.twimg.com/profile_images/1630887981786488833/LClsWZOU_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1484003500875038722
Regrette Rien,@YaniqueJLambert,2022-01-20T02:59:06.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日","Inside a Cherry Garden's Townhouse || Chateau at 9 || St. Andrew, Jamaica https://youtu.be/8F9nzOF46v4 via 
@YouTube",,,,1,[],https://twitter.com/YaniqueJLambert/status/1483997487115419656
Regrette Rien,@YaniqueJLambert,2022-01-20T02:55:08.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",I thought the space was gonna end at 9:35,,,,2,[],https://twitter.com/YaniqueJLambert/status/1483996488120295433
Regrette Rien,@YaniqueJLambert,2022-01-20T02:37:33.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Gonna watch Netflix cus mi nuh have di patience.,,,,1,[],https://twitter.com/YaniqueJLambert/status/1483992061695115267
Regrette Rien,@YaniqueJLambert,2022-01-20T02:33:52.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Whole of unnu CANNOT talk same time.,,,,,[],https://twitter.com/YaniqueJLambert/status/1483991135534080001
Regrette Rien,@YaniqueJLambert,2022-01-20T02:32:56.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Who is this bredda??,,1,,,[],https://twitter.com/YaniqueJLambert/status/1483990902293078019
Regrette Rien,@YaniqueJLambert,2022-01-20T02:09:13.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日","Nah, if Holness went to Golding or PDP constituency to ""check up"" on the JLP candidate, you'd here it's intimidation.",,1,,1,[],https://twitter.com/YaniqueJLambert/status/1483984930870808589
Regrette Rien,@YaniqueJLambert,2022-01-20T01:49:19.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",I love it.,,,,,"['https://pbs.twimg.com/profile_images/1439744912266760198/askmRzwz_normal.jpg', 'https://pbs.twimg.com/media/FJfW8uTXoAUorvm?format=jpg&name=900x900']",https://twitter.com/YaniqueJLambert/status/1483979925010984961
Regrette Rien,@YaniqueJLambert,2022-01-20T01:05:54.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Is wah kinda truck that,,,,,[],https://twitter.com/YaniqueJLambert/status/1483968997880119296
Regrette Rien,@YaniqueJLambert,2022-01-20T00:36:48.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Kmt stupidness,,,,1,[],https://twitter.com/YaniqueJLambert/status/1483961672524050434
Regrette Rien,@YaniqueJLambert,2022-01-20T00:26:08.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月20日",Idk what happened but I came home exhausted and slept like hell.,,1,,1,[],https://twitter.com/YaniqueJLambert/status/1483958988517646341
Regrette Rien,@YaniqueJLambert,2022-01-21T23:35:56.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月22日",What the hell am I eating for dinner,,,,,[],https://twitter.com/YaniqueJLambert/status/1484671133739888643
Regrette Rien,@YaniqueJLambert,2022-01-21T23:35:08.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月22日","See why unnu fi a tump down people in the streets? The minute somebody pass dem place, hands.",,,2,8,[],https://twitter.com/YaniqueJLambert/status/1484670929628188672
Regrette Rien,@YaniqueJLambert,2022-01-21T20:53:14.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月22日",Disgusting,,,,1,"['https://pbs.twimg.com/profile_images/1607821352639012866/tgCNQ02U_normal.png', 'https://pbs.twimg.com/media/FJpbqkmWYAABQCJ?format=png&name=small']",https://twitter.com/YaniqueJLambert/status/1484630187618844674
Regrette Rien,@YaniqueJLambert,2022-01-21T17:53:41.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月22日",Uncle Michael new chopper is massive.,,,,,[],https://twitter.com/YaniqueJLambert/status/1484585002230849542
Regrette Rien,@YaniqueJLambert,2022-01-21T17:23:02.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月22日",Damn,,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1484577120034639876/pu/img/xFi8j4PxFDiahvNo.jpg'],https://twitter.com/YaniqueJLambert/status/1484577287521587204
Regrette Rien,@YaniqueJLambert,2022-01-21T15:30:58.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日",This is us women in the nail salon,,1,1,7,['https://pbs.twimg.com/ext_tw_video_thumb/1484549031254798336/pu/img/000NI2FTcJOiF7tf.jpg'],https://twitter.com/YaniqueJLambert/status/1484549086497980416
Regrette Rien,@YaniqueJLambert,2022-01-21T04:09:39.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日","This is what happens when you tell somebody all your business, even exaggerated ones and you don't know theirs. 

Tsk",,,,4,[],https://twitter.com/YaniqueJLambert/status/1484377629205561345
Regrette Rien,@YaniqueJLambert,2022-01-21T04:04:08.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日","I find the ""how much I spend on my upkeep"" tiktok videos...odd.",,,,,[],https://twitter.com/YaniqueJLambert/status/1484376239984963590
Regrette Rien,@YaniqueJLambert,2022-01-21T03:49:54.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日",Not my circus though. Lol time.,,,,,[],https://twitter.com/YaniqueJLambert/status/1484372656484872197
Regrette Rien,@YaniqueJLambert,2022-01-21T03:49:19.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日","Oh baby, no it's not lol ",🤐,1,,1,['https://pbs.twimg.com/profile_images/1627330869034721280/mq0KAePS_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1484372508828594178
Regrette Rien,@YaniqueJLambert,2022-01-21T03:41:41.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日",I hope the person racing down Waterloo tyre buss.,,,,3,[],https://twitter.com/YaniqueJLambert/status/1484370589611483138
Regrette Rien,@YaniqueJLambert,2022-01-21T02:42:34.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日",How mi miss the whole match? 3-0?,,,,,[],https://twitter.com/YaniqueJLambert/status/1484355712977293312
Regrette Rien,@YaniqueJLambert,2022-01-21T02:37:16.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日",This  and nothing you say affects my day or life.,,,,3,['https://pbs.twimg.com/profile_images/1526391268028428291/CbiGUbWd_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1484354379641614339
Regrette Rien,@YaniqueJLambert,2022-01-21T02:09:44.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日",I'm always happy to be the bad guy.,,,1,1,[],https://twitter.com/YaniqueJLambert/status/1484347450571706372
Regrette Rien,@YaniqueJLambert,2022-01-21T00:55:33.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月21日",What would happen if the Earth were to suddenly stop spinning. ,😬,1,1,2,['https://pbs.twimg.com/ext_tw_video_thumb/1484328710723407873/pu/img/_x9eaSIB59uzyoXJ.jpg'],https://twitter.com/YaniqueJLambert/status/1484328782810861574
Regrette Rien,@YaniqueJLambert,2022-01-22T15:15:10.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月22日",Excuse me???,,1,1,,"['https://pbs.twimg.com/profile_images/1618109268929961988/ISPWHXD3_normal.jpg', 'https://pbs.twimg.com/media/FJtbUOfXoAQ75N9?format=jpg&name=small', 'https://pbs.twimg.com/media/FJtbUOfWYAAj3Y3?format=jpg&name=360x360']",https://twitter.com/YaniqueJLambert/status/1484907496284250114
Regrette Rien,@YaniqueJLambert,2022-01-22T06:04:58.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月22日","According to Twitter, dancehall has no effect on crime or the degradation of society.",,1,6,15,['https://pbs.twimg.com/profile_images/1635150433135017984/lDwKf5ey_normal.jpg'],https://twitter.com/YaniqueJLambert/status/1484769035829100544
Regrette Rien,@YaniqueJLambert,2022-01-22T05:52:42.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月22日",Sir has replied to 2 of my comments today and I literally cannot.,,,,,[],https://twitter.com/YaniqueJLambert/status/1484765947382665216
Regrette Rien,@YaniqueJLambert,2022-01-22T04:39:18.000Z,"Regrette Rien
@YaniqueJLambert
·
2022年1月22日","Imagine reeling in a Tuna like this by yourself.

https://instagram.com/reel/CYxOsw7hfcl/?utm_medium=copy_link…",,,,,[],https://twitter.com/YaniqueJLambert/status/1484747475256815616
